日期,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86,P87,P88,P89,P90,P91,P92,P93,P94,P95,P96
2022-01-21,124.17,112.17,98.28,115.17,91.02000000000001,75.96000000000001,79.38,64.41,64.53,68.94,75.12,58.86,57.87,60.06,56.09999999999999,63.06,49.44,48.15,57.39,49.11,43.95,49.29,52.31999999999999,57.3,58.86,62.81999999999999,70.86,77.37,79.95,94.53,109.11,114.57,102.81,112.59,120.96,126.9,133.32,118.17,112.68,108.84,108.06,128.73,118.65,126.48,108.66,115.2,113.43,117.93,136.38,121.08,114.96,116.07,112.44,112.5,110.07,115.8,116.88,108.24,107.76,90.93,99.47999999999999,113.61,124.92,128.19,115.41,125.22,119.22,96.27000000000001,114.63,107.46,140.31,136.05,160.26,139.5,179.43,173.31,164.4,194.7,195.21,202.53,198.51,198.78,228.3,202.26,218.43,214.8,198.39,173.67,169.5,180.63,175.53,170.52,149.37,126.12,131.7,111.27
2022-01-22,97.56,95.61,85.68,77.75999999999999,81.75,84.57,78.96000000000001,70.17,74.43,68.25,71.4,66.12,57.42,54.33,55.29,59.16,66.03,70.41,54.51,61.5,62.52,53.19,61.95,52.73999999999999,57.3,60.03,68.04,76.25999999999999,76.92,91.41,99.18,96.0,104.25,87.15,112.83,112.05,124.02,123.3,120.87,140.19,133.98,126.03,116.55,122.4,142.59,145.02,141.87,163.47,161.31,130.98,159.24,127.5,148.26,142.53,130.74,115.2,120.3,92.46000000000001,109.53,95.31,94.47,100.38,101.79,93.66,104.91,110.82,114.6,115.14,124.65,134.43,124.68,139.23,151.35,165.39,183.09,171.15,183.45,165.87,181.77,175.41,197.7,189.93,182.4,154.23,173.52,183.24,186.09,169.2,178.86,167.34,193.14,185.4,172.53,160.23,152.91,139.47
2022-01-23,138.81,120.42,97.53,86.88,80.55000000000001,75.15,73.29,70.59,84.93,69.9,63.72,73.89,59.55,57.84,63.17999999999999,69.50999999999999,64.32,59.84999999999999,65.4,65.82,67.17,67.11,59.28,57.66,63.21,69.3,66.9,67.32,68.25,69.84,85.28999999999999,105.18,105.57,107.67,121.62,114.3,99.39,117.99,126.36,121.38,112.92,128.7,118.38,100.59,86.46000000000001,108.96,114.21,105.57,108.96,118.68,126.48,107.34,110.49,108.66,109.02,99.72,98.94,93.99000000000001,100.14,99.81,111.39,120.75,113.64,102.63,97.05000000000001,114.33,117.78,104.22,110.61,124.77,134.97,113.82,144.87,148.11,154.83,183.09,180.69,166.71,176.76,186.63,208.38,177.69,177.21,192.0,187.53,215.94,178.59,190.32,205.23,200.07,179.61,167.43,175.74,155.55,156.0,127.92
2022-01-24,110.76,112.32,108.96,90.9,90.6,82.23,75.75,78.36,79.71000000000001,78.57000000000001,80.04,74.07,62.45999999999999,61.73999999999999,58.44,67.77,68.94,61.2,62.88,62.73,73.41,63.09,64.95,65.61,75.45,76.47,72.24,74.43,81.39,95.03999999999999,93.42,120.18,122.73,112.8,113.73,122.07,95.82000000000001,115.32,118.29,125.94,91.17,103.2,97.38,96.15,99.81,120.96,119.52,114.63,97.71000000000001,96.12,121.77,124.89,120.96,112.11,97.41,84.66,92.88,110.85,93.44999999999999,95.55,94.56,91.56,101.55,92.82,110.1,125.67,99.03,115.47,101.7,120.15,139.38,127.2,128.31,152.61,174.42,169.41,167.88,188.82,169.11,182.16,172.2,168.96,178.53,191.79,192.51,174.18,182.94,154.2,160.8,166.08,158.31,155.61,165.75,124.38,123.09,114.18
2022-01-25,117.12,89.67,77.52000000000001,79.83,75.6,65.34,66.09,65.78999999999999,58.14,65.25,60.36,55.83,55.92,66.24000000000001,57.12,57.27,54.12,50.97,51.87,61.29,52.14,50.67,63.72,59.67,60.6,53.67,61.34999999999999,74.13,97.08000000000001,92.67,111.6,129.72,112.02,105.63,116.4,105.57,101.4,97.44,98.76,100.14,103.14,96.50999999999999,89.61,90.87,100.59,107.04,101.73,104.37,109.92,107.19,96.06,84.44999999999999,98.91,104.43,93.15,88.62,101.25,81.93,83.28,93.15,97.56,94.32,92.85,91.5,101.67,105.15,110.67,113.7,109.2,106.11,126.09,138.06,148.59,167.19,172.38,179.37,179.76,161.58,175.41,176.46,184.47,202.86,186.9,192.6,186.72,179.94,181.38,196.83,190.95,182.07,209.16,186.99,181.95,178.29,142.5,139.05
2022-01-26,106.98,106.65,82.53,96.50999999999999,90.3,78.96000000000001,87.69,78.63,71.91,70.71000000000001,72.18,61.32,74.22,75.6,56.31,60.3,54.72,54.69,54.66,56.55,54.39,65.13,56.79000000000001,53.31,60.54,69.54,57.9,85.56,76.59,72.0,84.42,102.15,87.99000000000001,111.39,95.16,118.68,105.69,114.72,120.63,108.27,97.14,110.37,116.61,104.16,104.34,113.46,123.84,117.54,112.41,108.87,105.75,103.62,115.23,111.0,102.78,93.75,103.14,106.59,95.52000000000001,104.64,102.84,95.82,87.69,85.32,84.39,81.06,108.84,102.69,108.3,115.77,109.05,111.54,138.57,126.6,147.93,140.67,129.78,150.96,171.21,156.6,176.88,178.95,190.56,194.4,191.94,191.4,203.52,186.93,183.51,176.88,198.24,174.09,151.92,152.19,147.93,149.25
2022-01-27,128.16,109.08,100.47,85.83,77.43,68.13,68.78999999999999,70.11,67.08,58.32,68.00999999999999,60.57,54.06,55.62,51.09,49.68,48.84,53.85,48.18,54.33,46.53,54.45,54.21000000000001,55.59,61.23,56.37,60.90000000000001,68.67,68.67,77.25,82.17,92.67,106.38,118.35,125.64,111.48,122.52,134.1,106.92,103.77,112.59,102.09,107.01,139.53,108.93,121.17,114.0,116.28,101.4,115.17,123.63,127.41,102.3,102.0,99.48,93.09,106.14,91.83,96.03,90.54,99.86999999999999,85.25999999999999,111.42,90.50999999999999,86.28,79.71000000000001,93.3,86.46000000000001,97.35,103.74,96.84,127.71,135.18,151.53,148.8,153.99,171.63,173.19,159.36,176.43,170.61,176.76,184.98,162.84,171.36,192.75,197.67,204.06,173.4,183.87,162.63,148.89,138.9,144.33,144.6,115.98
2022-01-28,118.29,108.3,84.51,84.72,86.69999999999999,80.85,70.92,77.91,70.14,71.55,72.27,72.96000000000001,66.15,51.59999999999999,57.0,50.79,50.88,48.72,54.03,42.98999999999999,55.02,61.95,67.62,57.17999999999999,63.3,55.44,59.13,62.31,73.44,82.44,89.91,106.71,92.43,94.11,100.53,104.76,118.17,112.08,117.15,116.91,88.86,103.53,113.55,96.39,103.98,111.0,105.18,87.48,115.41,102.21,105.96,107.58,121.56,100.32,80.82,99.53999999999999,104.88,101.85,95.43,99.15,104.28,106.2,90.15,93.66,106.89,102.0,103.71,109.92,122.07,111.42,148.83,146.28,152.4,134.55,155.94,164.04,178.26,160.47,163.98,181.68,182.94,185.94,175.47,172.71,181.86,183.9,195.75,177.9,161.91,166.68,162.63,154.92,141.96,149.64,145.95,120.24
2022-01-29,111.66,91.35,93.09,95.25,81.18,89.67,70.83,64.41,61.11,71.82,64.97999999999999,60.95999999999999,59.58,56.73,57.24,50.97,53.82,51.39,51.20999999999999,50.43,47.79,56.13,46.83,53.16,52.56,50.64,53.94,66.75,58.17,71.97,92.78999999999999,83.97,78.54,108.27,111.51,96.45,115.65,111.12,105.36,99.24000000000001,90.93,107.13,110.85,101.76,98.76,111.15,109.47,112.83,114.06,97.14,100.2,101.67,89.46000000000001,92.58,106.65,81.15,90.99000000000001,81.21000000000001,83.4,86.61,86.07,109.53,77.22,88.8,83.00999999999999,91.02,97.38,100.86,87.39,94.92,104.01,109.56,118.5,137.4,146.1,143.91,130.41,154.38,146.28,148.08,146.88,155.67,146.97,148.5,157.77,161.25,168.06,150.12,159.63,165.9,143.31,159.45,170.04,140.7,138.9,118.05
2022-01-30,120.45,97.86,98.64,75.93,71.97,76.65,75.57,59.85,57.15,59.52,65.61,55.83,69.39,56.88,51.51000000000001,46.17,43.32,51.42,46.11,49.59,51.66,50.88,52.02,46.92,45.96,53.94,56.48999999999999,66.39,67.62,67.41,75.53999999999999,86.72999999999999,92.61,102.51,95.03999999999999,96.78,105.57,109.5,115.92,121.56,112.74,115.77,116.88,117.12,111.75,118.89,121.05,110.88,119.55,112.2,105.63,101.19,106.17,113.82,100.2,107.1,92.1,102.18,81.0,101.04,90.09,76.44,92.97,93.33,96.24,102.36,93.48,110.19,111.72,113.04,123.78,117.45,111.63,134.55,141.12,137.01,164.82,144.3,127.08,128.91,149.85,154.8,171.84,166.98,169.71,175.11,142.89,160.08,168.12,184.74,156.48,154.08,157.62,131.94,141.54,124.92
